Counter,mX[GeV],mA[GeV],Epsilon,Capture,Annihilation,GammaAnn,IceCubeSignal,SommerfeldFile,BranchingRatioFile,Resolution,Kappa0
31648, ,2.40940356,1.61E-09,1559304.55,3.18E-50,0.000777737,1.01E-27, ,,,
31649, ,2.40940356,1.70E-09,1750580.967,3.18E-50,0.000980246,3.03E-30, ,,,
31650, ,2.40940356,1.80E-09,1965320.837,3.18E-50,0.001235485,4.26E-33, ,,,
31651, ,2.40940356,1.91E-09,2206402.368,3.18E-50,0.001557185,2.57E-36, ,,,
31652, ,2.40940356,2.03E-09,2477056.834,3.18E-50,0.001962649,5.97E-40, ,,,
31653, ,2.40940356,2.15E-09,2780911.881,3.18E-50,0.002473689,4.77E-44, ,,,
31654, ,2.40940356,2.27E-09,3122040.15,3.18E-50,0.003117796,1.15E-48, ,,,
31655, ,2.40940356,2.41E-09,3505013.864,3.18E-50,0.003929617,7.18E-54, ,,,
31656, ,2.40940356,2.55E-09,3934966.11,3.18E-50,0.004952822,9.89E-60, ,,,
31657, ,2.40940356,2.70E-09,4417659.642,3.18E-50,0.006242452,2.49E-66, ,,,
31658, ,2.40940356,2.87E-09,4959564.115,3.18E-50,0.00786788,9.36E-74, ,,,
31659, ,2.40940356,3.04E-09,5567942.802,3.18E-50,0.009916542,4.13E-82, ,,,
31660, ,2.40940356,3.22E-09,6250949.949,3.18E-50,0.01249864,1.65E-91, ,,,
31661, ,2.40940356,3.41E-09,7017740.061,3.18E-50,0.015753073,4.43E-102, ,,,
31662, ,2.40940356,3.61E-09,7878590.61,3.18E-50,0.019854904,5.77E-114, ,,,
31663, ,2.40940356,3.83E-09,8845039.778,3.18E-50,0.025024782,2.51E-127, ,,,
31664, ,2.40940356,4.06E-09,9930041.114,3.18E-50,0.031540808,2.40E-142, ,,,
31665, ,2.40940356,4.30E-09,11148137.15,3.18E-50,0.039753495,3.16E-159, ,,,
31666, ,2.40940356,4.55E-09,12515654.31,3.18E-50,0.050104627,3.39E-178, ,,,
31667, ,2.40940356,4.82E-09,14050921.76,3.18E-50,0.063151017,1.64E-199, ,,,
31668, ,2.40940356,5.11E-09,15774517.05,3.18E-50,0.079594463,1.85E-223, ,,,
31669, ,2.40940356,5.42E-09,17709541.93,3.18E-50,0.100319503,2.31E-250, ,,,
31670, ,2.40940356,5.74E-09,19881932.01,3.18E-50,0.126440989,1.38E-280, ,,,
31671, ,2.40940356,6.08E-09,22320804.34,3.18E-50,0.159364064,1.55808542072e-314, ,,,
31672, ,2.40940356,6.44E-09,25058847.72,3.18E-50,0.200859745,0, ,,,
31673, ,2.40940356,6.83E-09,28132760.77,3.18E-50,0.253160194,0, ,,,
31674, ,2.40940356,7.23E-09,31583743.9,3.18E-50,0.319078786,0, ,,,
31675, ,2.40940356,7.66E-09,35458051.44,3.18E-50,0.402161454,0, ,,,
31676, ,2.40940356,8.12E-09,39807611.66,3.18E-50,0.506877431,0, ,,,
31677, ,2.40940356,8.60E-09,44690722.76,3.18E-50,0.63885966,0, ,,,
31678, ,2.40940356,9.12E-09,50172834.21,3.18E-50,0.805207808,0, ,,,
31679, ,2.40940356,9.66E-09,56327424.08,3.18E-50,1.014870174,0, ,,,
31680, ,2.40940356,1.02E-08,63236983.78,3.18E-50,1.279125039,0, ,,,
31681, ,2.40940356,1.08E-08,70994123.78,3.18E-50,1.612187359,0, ,,,
31682, ,2.40940356,1.15E-08,79702814.88,3.18E-50,2.031973419,0, ,,,
31683, ,2.40940356,1.22E-08,89479781.72,3.18E-50,2.561064601,0, ,,,
31684, ,2.40940356,1.29E-08,100456067.3,3.18E-50,3.227922089,0, ,,,
31685, ,2.40940356,1.37E-08,112778789.4,3.18E-50,4.068417878,0, ,,,
31686, ,2.40940356,1.45E-08,126613112.4,3.18E-50,5.127764414,0, ,,,
31687, ,2.40940356,1.53E-08,142144461,3.18E-50,6.462946692,0, ,,,
31688, ,2.40940356,1.63E-08,159581005.6,3.18E-50,8.145787626,0, ,,,
31689, ,2.40940356,1.72E-08,179156452.2,3.18E-50,10.26681159,0, ,,,
31690, ,2.40940356,1.83E-08,201133175.3,3.18E-50,12.94011395,0, ,,,
31691, ,2.40940356,1.93E-08,225805734.1,3.18E-50,16.30949855,0, ,,,
31692, ,2.40940356,2.05E-08,253504820.8,3.18E-50,20.55621332,0, ,,,
31693, ,2.40940356,2.17E-08,284601692.7,3.18E-50,25.90870003,0, ,,,
31694, ,2.40940356,2.30E-08,319513148.7,3.18E-50,32.65488276,0, ,,,
31695, ,2.40940356,2.44E-08,358707115.3,3.18E-50,41.15765612,0, ,,,
31696, ,2.40940356,2.58E-08,402708918.4,3.18E-50,51.87440622,0, ,,,
31697, ,2.40940356,2.74E-08,452108324.8,3.18E-50,65.38161471,0, ,,,
31698, ,2.40940356,2.90E-08,507567446.4,3.18E-50,82.40586915,0, ,,,
31699, ,2.40940356,3.07E-08,569829615,3.18E-50,103.862948,0, ,,,
31700, ,2.40940356,3.26E-08,639729345.1,3.18E-50,130.9070828,0, ,,,
31701, ,2.40940356,3.45E-08,718203519.6,3.18E-50,164.993047,0, ,,,
31702, ,2.40940356,3.65E-08,806303946.2,3.18E-50,207.9544122,0, ,,,
31703, ,2.40940356,3.87E-08,905211456.1,3.18E-50,262.1021802,0, ,,,
31704, ,2.40940356,4.10E-08,1016251730,3.18E-50,330.3490981,0, ,,,
31705, ,2.40940356,4.35E-08,1140913067,3.18E-50,416.3663419,0, ,,,
31706, ,2.40940356,4.61E-08,1280866333,3.18E-50,524.7809986,0, ,,,
31707, ,2.40940356,4.88E-08,1437987354,3.18E-50,661.4249681,0, ,,,
31708, ,2.40940356,5.17E-08,1614382061,3.18E-50,833.6486763,0, ,,,
31709, ,2.40940356,5.48E-08,1812414714,3.18E-50,1050.716472,0, ,,,
31710, ,2.40940356,5.81E-08,2034739592,3.18E-50,1324.30498,0, ,,,
31711, ,2.40940356,6.15E-08,2284336567,3.18E-50,1669.131213,0, ,,,
31712, ,2.40940356,6.52E-08,2564551048,3.18E-50,2103.744237,0, ,,,
31713, ,2.40940356,6.91E-08,2879138815,3.18E-50,2651.522968,0, ,,,
31714, ,2.40940356,7.32E-08,3232316363,3.18E-50,3341.933784,0, ,,,
31715, ,2.40940356,7.75E-08,3628817414,3.18E-50,4212.115581,0, ,,,
31716, ,2.40940356,8.21E-08,4073956367,3.18E-50,5308.877568,0, ,,,
31717, ,2.40940356,8.70E-08,4573699524,3.18E-50,6691.217236,0, ,,,
31718, ,2.40940356,9.22E-08,5134745061,3.18E-50,8433.493965,0, ,,,
31719, ,2.40940356,9.77E-08,5764612805,3.18E-50,10629.42898,0, ,,,
31720, ,2.40940356,1.04E-07,6471745023,3.18E-50,13397.14679,0, ,,,
31721, ,2.40940356,1.10E-07,7265619576,3.18E-50,16885.52941,0, ,,,
31722, ,2.40940356,1.16E-07,8156876952,3.18E-50,21282.22493,0, ,,,
31723, ,2.40940356,1.23E-07,9157462887,3.18E-50,26823.74157,0, ,,,
31724, ,2.40940356,1.30E-07,10280788470,3.18E-50,33808.16978,0, ,,,
31725, ,2.40940356,1.38E-07,11541909902,3.18E-50,42611.21716,0, ,,,
31726, ,2.40940356,1.46E-07,12957730292,3.18E-50,53706.41829,0, ,,,
31727, ,2.40940356,1.55E-07,14547226216,3.18E-50,67690.60694,0, ,,,
31728, ,2.40940356,1.64E-07,16331702067,3.18E-50,85316.02056,0, ,,,
31729, ,2.40940356,1.74E-07,18335075597,3.18E-50,107530.7641,0, ,,,
31730, ,2.40940356,1.85E-07,20584198498,3.18E-50,135529.8094,0, ,,,
31731, ,2.40940356,1.96E-07,23109216297,3.18E-50,170819.2743,0, ,,,
31732, ,2.40940356,2.07E-07,25943972408,3.18E-50,215297.4371,0, ,,,
31733, ,2.40940356,2.20E-07,29126461739,3.18E-50,271356.8462,0, ,,,
31734, ,2.40940356,2.33E-07,32699339951,3.18E-50,342013.0157,0, ,,,
31735, ,2.40940356,2.47E-07,36710495178,3.18E-50,431066.6293,0, ,,,
31736, ,2.40940356,2.61E-07,41213689886,3.18E-50,543307.9777,0, ,,,
31737, ,2.40940356,2.77E-07,46269281462,3.18E-50,684774.6241,0, ,,,
31738, ,2.40940356,2.93E-07,51945031201,3.18E-50,863076.1578,0, ,,,
31739, ,2.40940356,3.11E-07,58317012524,3.18E-50,1087803.5,0, ,,,
31740, ,2.40940356,3.29E-07,65470630608,3.18E-50,1371044.779,0, ,,,
31741, ,2.40940356,3.49E-07,73501767095,3.18E-50,1728035.517,0, ,,,
31742, ,2.40940356,3.70E-07,82518065213,3.18E-50,2177978.093,0, ,,,
31743, ,2.40940356,3.92E-07,92640372548,3.18E-50,2745074.559,0, ,,,
31744, ,2.40940356,4.15E-07,1.04004E+11,3.18E-50,3459828.347,0, ,,,
31745, ,2.40940356,4.40E-07,1.16762E+11,3.18E-50,4360684.861,0, ,,,
31746, ,2.40940356,4.66E-07,1.31085E+11,3.18E-50,5496099.188,0, ,,,
31747, ,2.40940356,4.94E-07,1.47165E+11,3.18E-50,6927142.093,0, ,,,
31748, ,2.40940356,5.23E-07,1.65218E+11,3.18E-50,8730784.428,0, ,,,
31749, ,2.40940356,5.54E-07,1.85485E+11,3.18E-50,11004036.55,0, ,,,
31750, ,2.40940356,5.87E-07,2.08238E+11,3.18E-50,13869165.24,0, ,,,
31751, ,2.40940356,6.22E-07,2.33782E+11,3.18E-50,17480268.7,0, ,,,
31752, ,2.40940356,6.59E-07,2.62459E+11,3.18E-50,22031562.83,0, ,,,
31753, ,2.40940356,6.99E-07,2.94654E+11,3.18E-50,27767824.45,0, ,,,
31754, ,2.40940356,7.40E-07,3.30799E+11,3.18E-50,34997552.48,0, ,,,
31755, ,2.40940356,7.84E-07,3.71377E+11,3.18E-50,44109554.43,0, ,,,
31756, ,2.40940356,8.31E-07,4.16933E+11,3.18E-50,55593849.41,0, ,,,
31757, ,2.40940356,8.80E-07,4.68078E+11,3.18E-50,70068010.61,0, ,,,
31758, ,2.40940356,9.33E-07,5.25496E+11,3.18E-50,88310362.22,0, ,,,
31759, ,2.40940356,9.88E-07,5.89957E+11,3.18E-50,111301813.6,0, ,,,
31760, ,2.40940356,1.05E-06,6.62326E+11,3.18E-50,140278577,0, ,,,
31761, ,2.40940356,1.11E-06,7.43572E+11,3.18E-50,176798598.8,0, ,,,
31762, ,2.40940356,1.18E-06,8.34784E+11,3.18E-50,222825269.7,0, ,,,
31763, ,2.40940356,1.25E-06,9.37185E+11,3.18E-50,280832904.3,0, ,,,
31764, ,2.40940356,1.32E-06,1.05E+12,3.18E-50,353939649.6,0, ,,,
31765, ,2.40940356,1.40E-06,1.18E+12,3.18E-50,446074945.9,0, ,,,
31766, ,2.40940356,1.48E-06,1.33E+12,3.18E-50,562190517.4,0, ,,,
31767, ,2.40940356,1.57E-06,1.49E+12,3.18E-50,708526194.5,0, ,,,
31768, ,2.40940356,1.66E-06,1.67E+12,3.18E-50,892944801.2,0, ,,,
31769, ,2.40940356,1.76E-06,1.88E+12,3.18E-50,1125354029,0, ,,,
31770, ,2.40940356,1.87E-06,2.11E+12,3.18E-50,1418237857,0, ,,,
31771, ,2.40940356,1.98E-06,2.37E+12,3.18E-50,1787325923,0, ,,,
31772, ,2.40940356,2.10E-06,2.66E+12,3.18E-50,2252436581,0, ,,,
31773, ,2.40940356,2.22E-06,2.98E+12,3.18E-50,2838538625,0, ,,,
31774, ,2.40940356,2.35E-06,3.35E+12,3.18E-50,3577088274,0, ,,,
31775, ,2.40940356,2.49E-06,3.76E+12,3.18E-50,4507712569,0, ,,,
31776, ,2.40940356,2.64E-06,4.22E+12,3.18E-50,5680328705,0, ,,,
31777, ,2.40940356,2.80E-06,4.74E+12,3.18E-50,7157811797,0, ,,,
31778, ,2.40940356,2.97E-06,5.32E+12,3.18E-50,9019352488,0, ,,,
31779, ,2.40940356,3.14E-06,5.97E+12,3.18E-50,11364682031,0, ,,,
31780, ,2.40940356,3.33E-06,6.70E+12,3.18E-50,14319387924,0, ,,,
31781, ,2.40940356,3.53E-06,7.52E+12,3.18E-50,18041600110,0, ,,,
31782, ,2.40940356,3.74E-06,8.44E+12,3.18E-50,22730399023,0, ,,,
31783, ,2.40940356,3.96E-06,9.48E+12,3.18E-50,28636385957,0, ,,,
31784, ,2.40940356,4.20E-06,1.06E+13,3.18E-50,36074967677,0, ,,,
31785, ,2.40940356,4.45E-06,1.19E+13,3.18E-50,45443046367,0, ,,,
31786, ,2.40940356,4.71E-06,1.34E+13,3.18E-50,57239979542,0, ,,,
31787, ,2.40940356,4.99E-06,1.51E+13,3.18E-50,72093890668,0, ,,,
31788, ,2.40940356,5.29E-06,1.69E+13,3.18E-50,90794679996,0, ,,,
31789, ,2.40940356,5.61E-06,1.90E+13,3.18E-50,1.14335E+11,0, ,,,
31790, ,2.40940356,5.94E-06,2.13E+13,3.18E-50,1.43964E+11,0, ,,,
31791, ,2.40940356,6.29E-06,2.39E+13,3.18E-50,1.81249E+11,0, ,,,
31792, ,2.40940356,6.67E-06,2.69E+13,3.18E-50,2.2816E+11,0, ,,,
31793, ,2.40940356,7.07E-06,3.02E+13,3.18E-50,2.87168E+11,0, ,,,
31794, ,2.40940356,7.49E-06,3.39E+13,3.18E-50,3.61377E+11,0, ,,,
31795, ,2.40940356,7.93E-06,3.80E+13,3.18E-50,4.54676E+11,0, ,,,
31796, ,2.40940356,8.41E-06,4.27E+13,3.18E-50,5.71941E+11,0, ,,,
31797, ,2.40940356,8.91E-06,4.79E+13,3.18E-50,7.19278E+11,0, ,,,
31798, ,2.40940356,9.44E-06,5.38E+13,3.18E-50,9.04331E+11,0, ,,,
31799, ,2.40940356,1.00E-05,6.04E+13,3.18E-50,1.14E+12,0, ,,,
31800, ,2.494508135,1.00E-10,5255.011537,3.14E-50,8.74E-09,2.43E-13, ,,,
31801, ,2.494508135,1.06E-10,5899.632102,3.14E-50,1.10E-08,3.35E-13, ,,,
31802, ,2.494508135,1.12E-10,6623.326836,3.14E-50,1.39E-08,4.60E-13, ,,,
31803, ,2.494508135,1.19E-10,7435.795593,3.14E-50,1.75E-08,6.31E-13, ,,,
31804, ,2.494508135,1.26E-10,8347.928082,3.14E-50,2.21E-08,8.61E-13, ,,,
31805, ,2.494508135,1.34E-10,9371.949834,3.14E-50,2.78E-08,1.17E-12, ,,,
31806, ,2.494508135,1.41E-10,10521.58605,3.14E-50,3.50E-08,1.58E-12, ,,,
31807, ,2.494508135,1.50E-10,11812.24559,3.14E-50,4.42E-08,2.13E-12, ,,,
31808, ,2.494508135,1.59E-10,13261.22745,3.14E-50,5.57E-08,2.84E-12, ,,,
31809, ,2.494508135,1.68E-10,14887.9527,3.14E-50,7.02E-08,3.77E-12, ,,,
31810, ,2.494508135,1.78E-10,16714.22471,3.14E-50,8.84E-08,4.96E-12, ,,,
31811, ,2.494508135,1.89E-10,18764.52144,3.14E-50,1.11E-07,6.47E-12, ,,,
31812, ,2.494508135,2.00E-10,21066.32351,3.14E-50,1.40E-07,8.35E-12, ,,,
31813, ,2.494508135,2.12E-10,23650.48251,3.14E-50,1.77E-07,1.07E-11, ,,,
31814, ,2.494508135,2.25E-10,26551.63454,3.14E-50,2.23E-07,1.35E-11, ,,,
31815, ,2.494508135,2.38E-10,29808.66443,3.14E-50,2.81E-07,1.67E-11, ,,,
31816, ,2.494508135,2.52E-10,33465.22693,3.14E-50,3.55E-07,2.05E-11, ,,,
31817, ,2.494508135,2.67E-10,37570.33181,3.14E-50,4.47E-07,2.46E-11, ,,,
31818, ,2.494508135,2.83E-10,42179.00076,3.14E-50,5.63E-07,2.90E-11, ,,,
31819, ,2.494508135,3.00E-10,47353.00487,3.14E-50,7.10E-07,3.34E-11, ,,,
31820, ,2.494508135,3.18E-10,53161.69255,3.14E-50,8.95E-07,3.76E-11, ,,,
31821, ,2.494508135,3.37E-10,59682.91901,3.14E-50,1.13E-06,4.10E-11, ,,,
31822, ,2.494508135,3.57E-10,67004.0898,3.14E-50,1.42E-06,4.34E-11, ,,,
31823, ,2.494508135,3.78E-10,75223.33231,3.14E-50,1.79E-06,4.43E-11, ,,,
31824, ,2.494508135,4.01E-10,84450.811,3.14E-50,2.26E-06,4.35E-11, ,,,
31825, ,2.494508135,4.25E-10,94810.20396,3.14E-50,2.85E-06,4.08E-11, ,,,
31826, ,2.494508135,4.50E-10,106440.3606,3.14E-50,3.59E-06,3.64E-11, ,,,
31827, ,2.494508135,4.77E-10,119497.1626,3.14E-50,4.52E-06,3.07E-11, ,,,
31828, ,2.494508135,5.05E-10,134155.6135,3.14E-50,5.70E-06,2.43E-11, ,,,
31829, ,2.494508135,5.35E-10,150612.1839,3.14E-50,7.18E-06,1.79E-11, ,,,
31830, ,2.494508135,5.67E-10,169087.4452,3.14E-50,9.05E-06,1.22E-11, ,,,
31831, ,2.494508135,6.01E-10,189829.0256,3.14E-50,1.14E-05,7.55E-12, ,,,
31832, ,2.494508135,6.37E-10,213114.9295,3.14E-50,1.44E-05,4.24E-12, ,,,
31833, ,2.494508135,6.75E-10,239257.2635,3.14E-50,1.81E-05,2.13E-12, ,,,
31834, ,2.494508135,7.15E-10,268606.4193,3.14E-50,2.28E-05,9.40E-13, ,,,
31835, ,2.494508135,7.58E-10,301555.7707,3.14E-50,2.88E-05,3.60E-13, ,,,
31836, ,2.494508135,8.03E-10,338546.9456,3.14E-50,3.63E-05,1.17E-13, ,,,
31837, ,2.494508135,8.50E-10,380075.7457,3.14E-50,4.57E-05,3.19E-14, ,,,
31838, ,2.494508135,9.01E-10,426698.7912,3.14E-50,5.76E-05,7.11E-15, ,,,
31839, ,2.494508135,9.55E-10,479040.9818,3.14E-50,7.26E-05,1.26E-15, ,,,
31840, ,2.494508135,1.01E-09,537803.8725,3.14E-50,9.16E-05,1.73E-16, ,,,
31841, ,2.494508135,1.07E-09,603775.0761,3.14E-50,0.000115402,1.79E-17, ,,,
31842, ,2.494508135,1.14E-09,677838.8204,3.14E-50,0.00014545,1.34E-18, ,,,
31843, ,2.494508135,1.20E-09,760987.7993,3.14E-50,0.000183323,7.00E-20, ,,,
31844, ,2.494508135,1.28E-09,854336.4783,3.14E-50,0.000231057,2.44E-21, ,,,
31845, ,2.494508135,1.35E-09,959136.032,3.14E-50,0.00029122,5.40E-23, ,,,
31846, ,2.494508135,1.43E-09,1076791.114,3.14E-50,0.000367049,7.18E-25, ,,,
31847, ,2.494508135,1.52E-09,1208878.682,3.14E-50,0.000462623,5.38E-27, ,,,
31848, ,2.494508135,1.61E-09,1357169.138,3.14E-50,0.000583082,2.12E-29, ,,,
31849, ,2.494508135,1.70E-09,1523650.055,3.14E-50,0.000734906,4.06E-32, ,,,
31850, ,2.494508135,1.80E-09,1710552.815,3.14E-50,0.000926263,3.45E-35, ,,,
31851, ,2.494508135,1.91E-09,1920382.52,3.14E-50,0.001167446,1.18E-38, ,,,
31852, ,2.494508135,2.03E-09,2155951.568,3.14E-50,0.001471429,1.46E-42, ,,,
31853, ,2.494508135,2.15E-09,2420417.346,3.14E-50,0.001854564,5.74E-47, ,,,
31854, ,2.494508135,2.27E-09,2717324.553,3.14E-50,0.002337461,6.21E-52, ,,,
31855, ,2.494508135,2.41E-09,3050652.706,3.14E-50,0.002946096,1.59E-57, ,,,
31856, ,2.494508135,2.55E-09,3424869.481,3.14E-50,0.003713209,8.00E-64, ,,,
31857, ,2.494508135,2.70E-09,3844990.595,3.14E-50,0.004680066,6.52E-71, ,,,
31858, ,2.494508135,2.87E-09,4316647.031,3.14E-50,0.005898675,6.89E-79, ,,,
31859, ,2.494508135,3.04E-09,4846160.511,3.14E-50,0.007434589,7.32E-88, ,,,
31860, ,2.494508135,3.22E-09,5440628.231,3.14E-50,0.009370429,5.91E-98, ,,,
31861, ,2.494508135,3.41E-09,6108017.983,3.14E-50,0.011810329,2.65E-109, ,,,
31862, ,2.494508135,3.61E-09,6857274.949,3.14E-50,0.014885537,4.60E-122, ,,,
31863, ,2.494508135,3.83E-09,7698441.599,3.14E-50,0.018761477,2.08E-136, ,,,
31864, ,2.494508135,4.06E-09,8642792.29,3.14E-50,0.023646645,1.58E-152, ,,,
31865, ,2.494508135,4.30E-09,9702984.377,3.14E-50,0.029803828,1.20E-170, ,,,
31866, ,2.494508135,4.55E-09,10893227.87,3.14E-50,0.037564236,5.26E-191, ,,,
31867, ,2.494508135,4.82E-09,12229475.88,3.14E-50,0.047345322,7.02E-214, ,,,
31868, ,2.494508135,5.11E-09,13729638.45,3.14E-50,0.059673236,1.40E-239, ,,,
31869, ,2.494508135,5.42E-09,15413822.63,3.14E-50,0.075211128,1.89E-268, ,,,
31870, ,2.494508135,5.74E-09,17304601.94,3.14E-50,0.094794822,7.04E-301, ,,,
31871, ,2.494508135,6.08E-09,19427318.93,3.14E-50,0.119477775,0, ,,,
31872, ,2.494508135,6.44E-09,21810424.89,3.14E-50,0.150587748,0, ,,,
31873, ,2.494508135,6.83E-09,24485861.15,3.14E-50,0.189798226,0, ,,,
31874, ,2.494508135,7.23E-09,27489487.21,3.14E-50,0.239218444,0, ,,,
31875, ,2.494508135,7.66E-09,30861561.41,3.14E-50,0.301506843,0, ,,,
31876, ,2.494508135,8.12E-09,34647280.43,3.14E-50,0.380014078,0, ,,,
31877, ,2.494508135,8.60E-09,38897385.18,3.14E-50,0.478963256,0, ,,,
31878, ,2.494508135,9.12E-09,43668840.81,3.14E-50,0.60367711,0, ,,,
31879, ,2.494508135,9.66E-09,49025600.29,3.14E-50,0.760864323,0, ,,,
31880, ,2.494508135,1.02E-08,55039461.52,3.14E-50,0.958980402,0, ,,,
31881, ,2.494508135,1.08E-08,61791029.72,3.14E-50,1.208682526,0, ,,,
31882, ,2.494508135,1.15E-08,69370797.76,3.14E-50,1.523402818,0, ,,,
31883, ,2.494508135,1.22E-08,77880359.07,3.14E-50,1.9200709,0, ,,,
31884, ,2.494508135,1.29E-08,87433769.32,3.14E-50,2.420024576,0, ,,,
31885, ,2.494508135,1.37E-08,98159075.13,3.14E-50,3.050157651,0, ,,,
31886, ,2.494508135,1.45E-08,110200030.3,3.14E-50,3.844366617,0, ,,,
31887, ,2.494508135,1.53E-08,123718022.7,3.14E-50,4.845374032,0, ,,,
31888, ,2.494508135,1.63E-08,138894237.1,3.14E-50,6.107026678,0, ,,,
31889, ,2.494508135,1.72E-08,155932083.9,3.14E-50,7.697192121,0, ,,,
31890, ,2.494508135,1.83E-08,175059925.4,3.14E-50,9.701409478,0, ,,,
31891, ,2.494508135,1.93E-08,196534136.7,3.14E-50,12.22749079,0, ,,,
31892, ,2.494508135,2.05E-08,220642541.7,3.14E-50,15.41132051,0, ,,,
31893, ,2.494508135,2.17E-08,247708271,3.14E-50,19.42416507,0, ,,,
31894, ,2.494508135,2.30E-08,278094093.1,3.14E-50,24.48188576,0, ,,,
31895, ,2.494508135,2.44E-08,312207276.3,3.14E-50,30.85655045,0, ,,,
31896, ,2.494508135,2.58E-08,350505047.8,3.14E-50,38.89106883,0, ,,,
31897, ,2.494508135,2.74E-08,393500721.6,3.14E-50,49.01763839,0, ,,,
31898, ,2.494508135,2.90E-08,441770579,3.14E-50,61.78099342,0, ,,,
31899, ,2.494508135,3.07E-08,495961592.3,3.14E-50,77.8677077,0, ,,,
31900, ,2.494508135,3.26E-08,556800096.6,3.14E-50,98.14312704,0, ,,,
31901, ,2.494508135,3.45E-08,625101524.8,3.14E-50,123.6979184,0, ,,,
31902, ,2.494508135,3.65E-08,701781337,3.14E-50,155.9067398,0, ,,,
31903, ,2.494508135,3.87E-08,787867291.1,3.14E-50,196.5021863,0, ,,,
31904, ,2.494508135,4.10E-08,884513217.5,3.14E-50,247.6679911,0, ,,,
31905, ,2.494508135,4.35E-08,993014484.6,3.14E-50,312.1564939,0, ,,,
31906, ,2.494508135,4.61E-08,1114825360,3.14E-50,393.4366961,0, ,,,
31907, ,2.494508135,4.88E-08,1251578505,3.14E-50,495.8808671,0, ,,,
31908, ,2.494508135,5.17E-08,1405106854,3.14E-50,624.9997395,0, ,,,
31909, ,2.494508135,5.48E-08,1577468183,3.14E-50,787.7389455,0, ,,,
31910, ,2.494508135,5.81E-08,1770972693,3.14E-50,992.8526388,0, ,,,
31911, ,2.494508135,6.15E-08,1988213970,3.14E-50,1251.374403,0, ,,,
31912, ,2.494508135,6.52E-08,2232103751,3.14E-50,1577.210774,0, ,,,
31913, ,2.494508135,6.91E-08,2505910949,3.14E-50,1987.889306,0, ,,,
31914, ,2.494508135,7.32E-08,2813305465,3.14E-50,2505.501422,0, ,,,
31915, ,2.494508135,7.75E-08,3158407383,3.14E-50,3157.890763,0, ,,,
31916, ,2.494508135,8.21E-08,3545842184,3.14E-50,3980.15096,0, ,,,
31917, ,2.494508135,8.70E-08,3980802750,3.14E-50,5016.513407,0, ,,,
31918, ,2.494508135,9.22E-08,4469118961,3.14E-50,6322.726562,0, ,,,
31919, ,2.494508135,9.77E-08,5017335833,3.14E-50,7969.054783,0, ,,,
31920, ,2.494508135,1.04E-07,5632801249,3.14E-50,10044.05801,0, ,,,
31921, ,2.494508135,1.10E-07,6323764437,3.14E-50,12659.35556,0, ,,,
31922, ,2.494508135,1.16E-07,7099486540,3.14E-50,15955.63043,0, ,,,
31923, ,2.494508135,1.23E-07,7970364747,3.14E-50,20110.19683,0, ,,,
31924, ,2.494508135,1.30E-07,8948071645,3.14E-50,25346.53834,0, ,,,
31925, ,2.494508135,1.38E-07,10045711671,3.14E-50,31946.32945,0, ,,,
31926, ,2.494508135,1.46E-07,11277996755,3.14E-50,40264.58736,0, ,,,
31927, ,2.494508135,1.55E-07,12661443506,3.14E-50,50748.76894,0, ,,,
31928, ,2.494508135,1.64E-07,14214594590,3.14E-50,63962.84015,0, ,,,
31929, ,2.494508135,1.74E-07,15958267260,3.14E-50,80617.61252,0, ,,,
31930, ,2.494508135,1.85E-07,17915832374,3.14E-50,101608.9787,0, ,,,
31931, ,2.494508135,1.96E-07,20113527642,3.14E-50,128066.1035,0, ,,,
31932, ,2.494508135,2.07E-07,22580809295,3.14E-50,161412.1626,0, ,,,
31933, ,2.494508135,2.20E-07,25350746896,3.14E-50,203440.8965,0, ,,,
31934, ,2.494508135,2.33E-07,28460466574,3.14E-50,256413.0966,0, ,,,
31935, ,2.494508135,2.47E-07,31951648642,3.14E-50,323178.2137,0, ,,,
31936, ,2.494508135,2.61E-07,35871086241,3.14E-50,407327.6299,0, ,,,
31937, ,2.494508135,2.77E-07,40271312523,3.14E-50,513387.838,0, ,,,
31938, ,2.494508135,2.93E-07,45211304767,3.14E-50,647063.9182,0, ,,,
31939, ,2.494508135,3.11E-07,50757274860,3.14E-50,815546.4078,0, ,,,
31940, ,2.494508135,3.29E-07,56983556757,3.14E-50,1027898.069,0, ,,,
31941, ,2.494508135,3.49E-07,63973602791,3.14E-50,1295541.358,0, ,,,
31942, ,2.494508135,3.70E-07,71821102209,3.14E-50,1632872.804,0, ,,,
31943, ,2.494508135,3.92E-07,80631236908,3.14E-50,2058037.355,0, ,,,
31944, ,2.494508135,4.15E-07,90522091215,3.14E-50,2593904.323,0, ,,,
31945, ,2.494508135,4.40E-07,1.01626E+11,3.14E-50,3269297.407,0, ,,,
31946, ,2.494508135,4.66E-07,1.14092E+11,3.14E-50,4120544.963,0, ,,,
31947, ,2.494508135,4.94E-07,1.28088E+11,3.14E-50,5193433.854,0, ,,,
31948, ,2.494508135,5.23E-07,1.438E+11,3.14E-50,6545671.967,0, ,,,
31949, ,2.494508135,5.54E-07,1.6144E+11,3.14E-50,8249991.788,0, ,,,
31950, ,2.494508135,5.87E-07,1.81243E+11,3.14E-50,10398061.91,0, ,,,
31951, ,2.494508135,6.22E-07,2.03476E+11,3.14E-50,13105416.76,0, ,,,
